id	name	now_prices	up_down_rates	up_downs	up_rates	turnover_rates	volume_ratios	amplitudes	turnovers	tradable_shares	market_values	pe_ratios
000630	铜陵有色	2.61	-1.14	-0.03	--	1.12	1.44	3.03	2.77亿	95.60亿	249.53亿	47.65
000909	数源科技	12.91	-1.15	-0.15	--	0.55	0.89	2.68	2084.45万	2.94亿	37.96亿	195.73
000638	万方发展	11.02	-1.17	-0.13	--	1.33	0.58	5.83	4531.65万	3.09亿	34.10亿	--
000780	*ST平能 	4.24	-1.17	-0.05	0.71	0.77	1.20	4.89	3319.12万	10.14亿	43.01亿	--
000430	张家界  	9.92	-1.20	-0.12	0.10	1.95	1.32	3.09	4029.54万	2.09亿	20.74亿	75.21
000859	国风塑业	4.88	-1.22	-0.06	--	1.78	1.42	4.66	6368.10万	7.39亿	36.08亿	111.99
000880	潍柴重机	12.18	-1.22	-0.15	-0.57	3.37	0.52	5.03	5459.50万	1.35亿	16.46亿	223.41
000869	张  裕Ａ	32.32	-1.22	-0.40	-0.03	0.42	2.09	4.28	6055.76万	4.53亿	146.56亿	10.72
000597	东北制药	10.49	-1.22	-0.13	--	1.74	1.05	4.33	7989.66万	4.39亿	46.00亿	114.46
000701	厦门信达	12.09	-1.23	-0.15	--	1.45	1.43	3.92	6579.17万	3.78亿	45.69亿	29.82
000800	一汽轿车	10.45	-1.23	-0.13	0.19	0.85	1.38	3.78	1.25亿	14.12亿	147.53亿	26.29
000795	英洛华  	6.39	-1.24	-0.08	0.16	4.14	1.34	4.48	1.69亿	6.53亿	41.71亿	120.81
000655	金岭矿业	7.18	-1.24	-0.09	0.28	1.18	1.10	4.54	5006.18万	5.95亿	42.75亿	53.92
000899	赣能股份	8.27	-1.31	-0.11	-0.12	0.36	1.11	3.82	1913.54万	6.47亿	53.48亿	27.74
000983	西山煤电	7.43	-1.33	-0.10	--	1.04	0.83	3.59	2.41亿	31.51亿	234.13亿	12.59
000017	深中华A 	8.90	-1.33	-0.12	-0.56	1.70	1.08	7.32	4524.50万	3.03亿	26.97亿	5777.77
000707	双环科技	6.64	-1.34	-0.09	-0.15	0.84	0.79	3.12	2583.43万	4.64亿	30.82亿	23.96
000030	富奥股份	8.05	-1.35	-0.11	-0.12	0.51	1.25	3.19	5022.84万	12.46亿	100.27亿	11.77
000570	苏常柴Ａ	7.25	-1.36	-0.10	-0.14	1.02	1.36	4.35	3023.82万	4.11亿	29.82亿	29.08
000058	深 赛 格	7.77	-1.40	-0.11	-0.64	1.58	0.95	6.60	6570.87万	5.38亿	41.82亿	75.94
000627	天茂集团	7.05	-1.40	-0.10	--	1.75	1.71	3.22	1.66亿	13.54亿	95.43亿	68.22
000552	靖远煤电	3.45	-1.43	-0.05	0.29	1.24	2.04	5.14	6551.33万	15.57亿	53.73亿	16.96
000757	浩物股份	7.39	-1.47	-0.11	0.82	1.20	1.30	5.73	3217.88万	3.66亿	27.07亿	64.49
000662	天夏智慧	15.95	-1.48	-0.24	-0.06	0.89	0.98	4.76	4052.88万	2.88亿	45.93亿	39.32
000150	宜华健康	25.79	-1.49	-0.39	--	0.36	0.76	4.36	3309.06万	3.54亿	91.28亿	61.03
000980	金马股份	13.14	-1.50	-0.20	--	2.23	1.40	7.20	1.52亿	5.28亿	69.40亿	55.56
000792	盐湖股份	14.43	-1.50	-0.22	-0.07	0.49	1.29	3.48	1.31亿	18.33亿	264.54亿	--
000957	中通客车	11.72	-1.51	-0.18	--	0.99	0.84	3.61	5527.17万	4.77亿	55.90亿	38.47
000886	海南高速	4.52	-1.52	-0.07	0.22	0.86	1.29	4.14	3733.62万	9.65亿	43.63亿	20.15
000632	三木集团	7.06	-1.53	-0.11	--	0.69	1.29	3.35	2260.67万	4.65亿	32.86亿	272.85
000650	仁和药业	5.76	-1.54	-0.09	-0.17	1.17	2.41	5.13	8268.94万	12.38亿	71.31亿	22.46
000637	茂化实华	6.38	-1.54	-0.10	0.31	2.24	1.55	5.71	5201.42万	3.66亿	23.38亿	23.04
000779	三毛派神	13.93	-1.55	-0.22	-0.07	0.71	0.76	5.37	1839.23万	1.86亿	25.97亿	--
000532	华金资本	13.87	-1.56	-0.22	--	1.21	1.28	5.89	5767.03万	3.43亿	47.64亿	330.74
000665	湖北广电	12.40	-1.59	-0.20	-0.08	0.44	1.43	3.97	2525.26万	4.61亿	57.17亿	21.62
000719	大地传媒	10.53	-1.59	-0.17	0.10	0.46	1.25	3.65	3240.79万	6.67亿	70.25亿	29.71
000919	金陵药业	11.31	-1.65	-0.19	0.09	0.75	1.01	4.09	4224.81万	5.03亿	56.91亿	33.12
000966	长源电力	4.67	-1.68	-0.08	--	0.74	1.02	3.79	3812.65万	11.08亿	51.76亿	26.27
000753	漳州发展	4.60	-1.71	-0.08	--	1.58	1.10	4.70	5908.25万	8.19亿	37.69亿	115.03
000932	*ST华菱 	3.99	-1.72	-0.07	--	0.48	1.44	3.20	5691.63万	30.15亿	120.31亿	9.78
000509	华塑控股	6.27	-1.72	-0.11	-0.16	0.56	1.06	1.88	2932.99万	8.25亿	51.73亿	--
000888	峨眉山Ａ	11.94	-1.73	-0.21	0.08	0.36	0.96	3.04	2268.18万	5.27亿	62.90亿	95.22
000700	模塑科技	7.27	-1.76	-0.13	0.14	0.76	1.91	4.05	3816.91万	6.97亿	50.70亿	22.46
000599	青岛双星	6.56	-1.80	-0.12	--	1.40	1.30	4.79	5743.13万	6.28亿	41.19亿	44.94
000735	罗 牛 山	5.99	-1.80	-0.11	--	1.07	1.51	4.10	6781.05万	10.60亿	63.47亿	20.03
000718	苏宁环球	5.96	-1.81	-0.11	-0.50	0.64	1.27	4.61	8698.55万	22.89亿	136.43亿	107.17
000833	贵糖股份	7.56	-1.82	-0.14	-0.13	1.42	1.47	4.80	4033.45万	3.78亿	28.58亿	115.22
000559	万向钱潮	9.16	-1.82	-0.17	0.11	0.54	1.40	4.29	1.12亿	22.90亿	209.75亿	22.49
000717	韶钢松山	4.80	-1.84	-0.09	--	0.39	0.93	3.07	4510.52万	24.20亿	116.14亿	17.27
000565	渝三峡Ａ	10.50	-1.87	-0.20	-0.19	0.89	1.50	7.57	3975.75万	4.34亿	45.53亿	66.85
000878	云南铜业	11.50	-1.88	-0.22	--	1.99	1.35	5.03	3.20亿	14.16亿	162.89亿	60.76
000517	荣安地产	4.70	-1.88	-0.09	--	0.48	1.64	6.47	6707.36万	30.36亿	142.67亿	10.72
000737	南风化工	5.69	-1.90	-0.11	0.18	1.37	1.67	6.21	4232.31万	5.49亿	31.22亿	--
000726	鲁  泰Ａ	11.83	-1.91	-0.23	0.17	0.97	1.62	4.06	6443.86万	5.61亿	66.35亿	17.27
000012	南  玻Ａ	9.22	-1.92	-0.18	--	1.21	1.58	5.64	1.44亿	13.00亿	119.87亿	28.12
000524	岭南控股	12.21	-1.93	-0.24	0.25	0.85	1.23	4.90	2772.67万	2.70亿	32.93亿	48.22
000672	上峰水泥	8.60	-1.94	-0.17	--	2.85	1.19	8.21	1.96亿	8.14亿	69.97亿	19.94
000421	南京公用	7.04	-1.95	-0.14	--	1.28	2.11	4.18	3507.41万	3.92亿	27.62亿	21.51
000027	深圳能源	6.45	-1.98	-0.13	--	0.33	1.68	4.10	8265.55万	39.64亿	255.71亿	56.94
000931	中 关 村	7.88	-1.99	-0.16	--	1.22	1.45	4.60	6358.54万	6.68亿	52.64亿	--
000657	中钨高新	12.19	-2.01	-0.25	1.41	3.29	0.85	10.05	9626.17万	2.46亿	29.94亿	79.37
000159	国际实业	7.29	-2.02	-0.15	--	2.88	1.32	6.59	9943.04万	4.81亿	35.08亿	--
000551	创元科技	8.73	-2.02	-0.18	-0.11	1.35	1.47	4.26	4716.21万	4.00亿	34.93亿	52.17
001696	宗申动力	7.24	-2.03	-0.15	--	1.20	1.78	5.55	7681.08万	8.91亿	64.54亿	26.59
000868	安凯客车	5.29	-2.04	-0.11	--	1.04	1.91	5.93	3819.19万	6.96亿	36.80亿	--
000020	深华发Ａ	21.41	-2.06	-0.45	-0.05	1.05	1.90	4.21	4039.05万	1.81亿	38.79亿	3598.57
000705	浙江震元	9.89	-2.08	-0.21	--	1.55	1.99	4.26	4287.68万	2.82亿	27.88亿	75.28
000586	汇源通信	17.90	-2.08	-0.38	-0.39	0.64	0.80	5.36	2228.87万	1.93亿	34.63亿	--
000708	大冶特钢	11.18	-2.10	-0.24	--	0.78	1.29	5.34	3885.04万	4.49亿	50.24亿	19.24
000078	海王生物	5.44	-2.16	-0.12	0.18	0.82	1.48	4.86	8203.18万	18.44亿	100.32亿	39.19
000837	秦川机床	7.69	-2.16	-0.17	0.13	3.88	2.06	6.11	1.42亿	4.81亿	37.03亿	275.42
000987	越秀金控	10.83	-2.17	-0.24	--	0.86	1.18	4.79	5013.78万	5.38亿	58.27亿	33.28
000758	中色股份	7.16	-2.19	-0.16	--	1.71	1.85	6.01	2.38亿	19.69亿	140.99亿	38.63
000711	京蓝科技	16.56	-2.24	-0.38	-0.24	3.21	0.57	5.55	1.69亿	3.22亿	53.29亿	--
000420	吉林化纤	3.04	-2.25	-0.07	-0.33	2.21	1.09	6.11	4224.06万	6.37亿	19.35亿	44.30
000005	世纪星源	5.15	-2.28	-0.12	0.20	1.03	1.82	4.93	4986.53万	9.51亿	48.99亿	--
000584	友利控股	10.70	-2.28	-0.25	--	1.04	1.20	4.84	6782.95万	6.11亿	65.41亿	--
000697	炼石有色	18.76	-2.29	-0.44	-0.11	1.12	0.44	2.81	9531.08万	4.54亿	85.20亿	--
000561	烽火电子	10.19	-2.30	-0.24	0.10	1.31	1.13	6.14	7852.93万	5.94亿	60.53亿	--
000713	丰乐种业	8.48	-2.30	-0.20	--	0.93	1.42	5.42	2347.96万	2.99亿	25.34亿	--
000948	南天信息	12.28	-2.31	-0.29	-0.24	1.42	1.35	4.46	4290.70万	2.46亿	30.27亿	--
000782	美达股份	8.82	-2.33	-0.21	-0.11	1.38	2.14	5.32	4859.39万	4.03亿	35.56亿	36.31
000546	金圆股份	10.30	-2.37	-0.25	--	2.59	1.45	7.11	7261.40万	2.75亿	28.30亿	--
000813	德展健康	11.89	-2.38	-0.29	0.08	0.68	1.49	6.24	3135.10万	3.92亿	46.67亿	27.28
000906	浙商中拓	12.28	-2.38	-0.30	--	1.00	1.22	4.37	4031.48万	3.31亿	40.60亿	26.71
000898	鞍钢股份	4.91	-2.39	-0.12	0.20	0.46	1.60	3.58	1.38亿	61.49亿	301.92亿	8.31
000592	平潭发展	4.90	-2.39	-0.12	-0.20	1.30	1.55	5.58	1.23亿	19.13亿	93.75亿	--
000523	广州浪奇	9.67	-2.42	-0.24	-0.10	1.14	1.79	5.15	4904.06万	4.46亿	43.10亿	169.62
000727	华东科技	2.78	-2.46	-0.07	--	2.41	0.92	5.26	1.63亿	24.42亿	67.90亿	--
000018	神州长城	7.83	-2.49	-0.20	0.13	5.64	1.10	8.34	3.25亿	7.53亿	58.99亿	33.57
000903	云内动力	8.21	-2.49	-0.21	--	2.04	1.46	4.99	1.32亿	7.91亿	64.91亿	15.13
001896	豫能控股	7.39	-2.51	-0.19	--	2.29	1.79	6.20	1.12亿	6.62亿	48.92亿	--
000818	方大化工	10.86	-2.51	-0.28	-0.28	1.13	1.54	4.94	8448.96万	6.89亿	74.78亿	64.21
000881	中广核技	18.39	-2.54	-0.48	0.11	1.13	0.82	3.39	6359.32万	3.08亿	56.63亿	128.18
000603	盛达矿业	12.63	-2.55	-0.33	--	1.22	1.16	4.01	6284.68万	4.09亿	51.71亿	194.59
000062	深圳华强	25.22	-2.55	-0.66	0.24	1.28	1.93	7.46	2.15亿	6.67亿	168.20亿	57.95
000703	恒逸石化	12.23	-2.55	-0.32	-0.08	0.50	1.78	5.98	6968.81万	11.54亿	141.08亿	11.00
000419	通程控股	6.78	-2.59	-0.18	-0.15	0.84	1.47	5.46	3120.18万	5.43亿	36.84亿	29.16
000585	东北电气	6.35	-2.61	-0.17	-0.16	1.63	0.86	6.44	6319.91万	6.09亿	38.70亿	--
000756	新华制药	13.40	-2.62	-0.36	--	0.82	1.08	6.69	3404.64万	3.07亿	41.18亿	29.72
000591	太阳能  	12.17	-2.64	-0.33	--	0.72	1.29	4.72	4133.39万	4.74亿	57.74亿	55.54
000416	民生控股	8.76	-2.67	-0.24	-0.34	0.91	1.46	7.33	4267.79万	5.32亿	46.57亿	189.06
000025	特  力Ａ	39.05	-2.67	-1.07	0.13	1.25	1.69	5.96	9373.00万	1.94亿	75.71亿	645.66
000751	锌业股份	4.73	-2.67	-0.13	-0.21	1.54	1.92	5.35	1.02亿	14.10亿	66.69亿	43.87
000828	东莞控股	11.14	-2.71	-0.31	-0.36	1.39	0.85	3.49	1.59亿	10.40亿	115.80亿	13.55
000785	武汉中商	10.70	-2.73	-0.30	-0.09	1.00	1.64	5.36	2665.64万	2.51亿	26.87亿	32.95
000955	欣龙控股	5.70	-2.73	-0.16	-0.35	1.04	1.17	5.63	3174.79万	5.38亿	30.69亿	394.78
000836	鑫茂科技	6.37	-2.75	-0.18	-0.16	0.91	0.91	3.51	6936.54万	11.83亿	75.33亿	417.37
000691	ST亚太  	7.05	-2.76	-0.20	0.14	0.94	1.37	4.28	1897.30万	2.90亿	20.48亿	--
000731	四川美丰	7.40	-2.76	-0.21	--	2.53	1.57	8.54	1.10亿	5.91亿	43.77亿	33.50
000567	海德股份	24.28	-2.76	-0.69	-0.08	2.02	1.97	5.69	7321.79万	1.50亿	36.51亿	49.56
000670	盈方微  	5.58	-2.79	-0.16	--	2.19	1.22	6.45	7283.86万	6.00亿	33.49亿	225.12
000761	本钢板材	4.88	-2.79	-0.14	--	0.35	1.59	4.98	4718.60万	27.36亿	133.52亿	12.64
000712	锦龙股份	14.76	-2.83	-0.43	0.20	2.58	0.87	4.94	3.41亿	8.96亿	132.25亿	45.31
000962	东方钽业	8.55	-2.84	-0.25	--	0.99	1.74	6.82	3687.51万	4.41亿	37.69亿	--
000908	景峰医药	7.86	-2.84	-0.23	-0.13	1.04	1.96	5.69	3920.83万	4.80亿	37.75亿	52.08
000555	神州信息	16.72	-2.85	-0.49	-0.06	0.56	1.14	5.29	8216.15万	8.86亿	148.19亿	217.80
000536	华映科技	9.55	-2.85	-0.28	-0.11	1.33	2.04	7.02	9789.81万	7.77亿	74.21亿	74.48
000860	顺鑫农业	19.10	-2.90	-0.57	-0.26	2.03	3.07	5.39	2.17亿	5.63亿	107.53亿	14.50
000573	粤宏远Ａ	6.03	-2.90	-0.18	--	2.04	1.70	6.44	7622.90万	6.22亿	37.52亿	116.10
000031	中粮地产	7.36	-2.90	-0.22	--	1.23	2.32	6.46	1.62亿	18.14亿	133.49亿	23.38
000606	神州易桥	10.00	-2.91	-0.30	--	1.46	2.16	6.70	6893.15万	4.68亿	46.84亿	--
000968	*ST煤气 	14.22	-2.94	-0.43	-0.21	1.88	0.92	4.98	6920.43万	2.60亿	36.93亿	45.98
000564	供销大集	6.85	-2.98	-0.21	-0.15	0.89	1.96	7.08	3179.53万	5.20亿	35.63亿	76.91
000426	兴业矿业	7.16	-2.98	-0.22	-0.28	0.95	1.39	5.29	7781.49万	11.48亿	82.17亿	36.09
000861	海印股份	3.88	-3.00	-0.12	0.26	0.68	2.48	4.75	4601.85万	17.61亿	68.34亿	61.45
000988	华工科技	13.41	-3.04	-0.42	--	1.30	1.60	7.01	1.56亿	8.91亿	119.50亿	54.40
000679	大连友谊	10.18	-3.05	-0.32	--	0.98	1.33	5.05	3567.05万	3.56亿	36.28亿	79.97
000593	大通燃气	8.57	-3.05	-0.27	--	1.61	0.70	4.98	3872.78万	2.80亿	23.98亿	368.99
000985	大庆华科	24.31	-3.07	-0.77	0.04	1.25	1.26	7.38	3885.79万	1.30亿	31.52亿	46.16
000938	紫光股份	49.53	-3.11	-1.59	0.02	1.20	1.51	4.70	1.23亿	2.06亿	102.07亿	40.84
000972	*ST中基 	4.02	-3.13	-0.13	--	1.84	1.53	4.34	5665.92万	7.71亿	31.01亿	--
000619	海螺型材	9.20	-3.16	-0.30	-0.11	1.43	1.45	4.32	4731.81万	3.60亿	33.12亿	--
000543	皖能电力	5.51	-3.16	-0.18	--	1.04	1.77	4.04	1.03亿	17.90亿	98.65亿	--
000633	*ST合金 	8.80	-3.19	-0.29	--	0.79	1.28	5.17	2674.21万	3.85亿	33.87亿	--
000939	凯迪生态	9.95	-3.21	-0.33	0.30	1.93	3.76	11.67	1.99亿	10.61亿	105.61亿	46.29
000702	正虹科技	10.09	-3.26	-0.34	-0.10	11.24	11.43	9.68	2.89亿	2.67亿	26.90亿	--
000752	西藏发展	12.73	-3.27	-0.43	--	2.31	1.52	6.92	7706.38万	2.64亿	33.58亿	230.23
000973	佛塑科技	6.75	-3.29	-0.23	--	2.62	1.91	6.59	1.70亿	9.67亿	65.30亿	75.29
000548	湖南投资	7.55	-3.33	-0.26	--	2.54	1.80	8.32	9465.26万	4.99亿	37.69亿	371.26
000695	滨海能源	11.21	-3.36	-0.39	0.45	0.97	1.42	5.52	2411.10万	2.22亿	24.85亿	--
000667	美好置业	3.16	-3.36	-0.11	--	1.07	2.17	5.20	8578.50万	25.40亿	80.26亿	24.11
000502	绿景控股	11.76	-3.45	-0.42	0.09	2.88	1.38	6.73	6191.20万	1.83亿	21.56亿	--
000839	中信国安	8.35	-3.47	-0.30	--	2.12	1.62	8.67	6.88亿	39.19亿	327.24亿	149.98
000061	农 产 品	8.59	-3.48	-0.31	--	0.44	1.83	5.62	6385.45万	16.92亿	145.30亿	730.85
000690	宝新能源	5.78	-3.51	-0.21	-0.17	0.98	1.45	7.85	1.15亿	20.39亿	117.87亿	119.75
000978	桂林旅游	9.05	-3.52	-0.33	-0.22	1.80	2.09	4.48	5916.26万	3.60亿	32.58亿	--
000995	*ST皇台 	11.83	-3.59	-0.44	--	0.81	1.80	4.81	1695.18万	1.77亿	20.99亿	--
000048	康达尔  	26.28	-3.60	-0.98	--	0.17	1.77	6.31	1698.67万	3.82亿	100.38亿	--
000610	西安旅游	10.94	-3.61	-0.41	--	2.06	1.56	7.40	5289.56万	2.35亿	25.73亿	--
000810	创维数字	11.20	-3.62	-0.42	--	0.84	1.82	3.53	3875.91万	4.08亿	45.68亿	94.05
000407	胜利股份	8.91	-3.68	-0.34	0.34	2.83	2.18	9.30	1.65亿	6.66亿	59.36亿	80.95
000917	电广传媒	11.19	-3.70	-0.43	--	2.20	3.11	6.71	2.61亿	10.62亿	118.84亿	39.23
000010	美丽生态	5.41	-3.74	-0.21	--	2.03	1.48	6.94	5709.40万	5.22亿	28.25亿	--
000553	沙隆达Ａ	11.74	-3.77	-0.46	0.09	1.75	2.40	8.77	7431.13万	3.64亿	42.72亿	29.69
000710	*ST天仪 	63.00	-3.79	-2.48	-0.79	1.99	0.75	3.97	1.93亿	1.51亿	95.26亿	--
000762	西藏矿业	12.55	-3.83	-0.50	-0.08	2.17	1.57	7.97	1.29亿	4.76亿	59.73亿	--
000520	长航凤凰	5.97	-3.87	-0.24	--	2.11	2.63	9.18	1.27亿	10.12亿	60.42亿	359.62
000617	中油资本	15.60	-3.94	-0.64	-0.19	1.21	1.29	7.64	5434.12万	2.88亿	44.86亿	24.41
000801	四川九洲	7.97	-3.98	-0.33	0.13	1.15	2.15	7.59	9357.97万	10.23亿	81.52亿	1497.03
000055	方大集团	12.29	-3.98	-0.51	-0.08	1.50	1.56	4.92	7805.41万	4.20亿	51.62亿	35.78
000038	深大通  	31.74	-4.05	-1.34	0.03	2.54	1.13	6.23	3874.56万	4826.77万	15.32亿	27.53
000851	高鸿股份	9.39	-4.09	-0.40	-0.21	2.12	2.11	8.07	1.04亿	5.20亿	48.79亿	--
000677	恒天海龙	4.80	-4.19	-0.21	--	1.02	1.88	7.58	4248.08万	8.64亿	41.47亿	575.16
000563	陕国投Ａ	5.14	-4.28	-0.23	0.20	2.21	1.93	5.21	3.25亿	28.62亿	147.10亿	33.61
000409	山东地矿	9.80	-4.39	-0.45	-0.51	3.01	1.46	3.61	1.19亿	3.96亿	38.78亿	--
000952	广济药业	16.39	-4.43	-0.76	-0.06	1.29	1.56	6.65	5314.19万	2.52亿	41.25亿	42.23
000595	*ST宝实 	4.84	-4.54	-0.23	0.21	3.40	0.82	2.76	8131.42万	4.95亿	23.96亿	174.65
000626	远大控股	17.22	-4.70	-0.85	-0.06	1.26	2.80	7.69	8738.94万	4.05亿	69.67亿	26.87
000913	*ST钱江 	15.67	-4.86	-0.80	0.06	0.83	1.83	4.74	5936.21万	4.53亿	71.05亿	81.67
000922	*ST佳电 	7.49	-4.95	-0.39	--	2.07	1.20	3.43	7118.56万	4.58亿	34.30亿	--
000659	*ST中富 	3.62	-4.99	-0.19	--	2.54	2.43	1.84	1.18亿	12.86亿	46.54亿	--
000408	*ST金源 	13.71	-4.99	-0.72	--	1.04	1.79	6.03	3642.33万	2.52亿	34.59亿	245.09
000803	*ST金宇 	23.32	-5.01	-1.23	--	2.59	1.35	5.17	6090.72万	9769.36万	22.78亿	--
000601	韶能股份	6.86	-5.12	-0.37	-0.29	2.21	2.55	8.02	1.65亿	10.80亿	74.07亿	14.98
000411	英特集团	21.02	-5.19	-1.15	--	1.36	3.42	6.99	6023.80万	2.07亿	43.58亿	51.29
000893	东凌国际	13.82	-5.47	-0.80	-0.22	1.75	0.71	4.65	9850.58万	4.01亿	55.40亿	--
000812	陕西金叶	8.39	-5.52	-0.49	--	4.37	1.84	6.64	1.64亿	4.46亿	37.45亿	144.66
000798	中水渔业	9.33	-5.66	-0.56	--	1.61	2.37	8.09	4793.55万	3.19亿	29.80亿	--
000622	恒立实业	6.17	-5.95	-0.39	-0.16	1.56	0.81	8.38	4125.29万	4.25亿	26.24亿	--
000068	华控赛格	7.23	-6.59	-0.51	-0.14	1.34	1.28	8.66	8850.29万	8.97亿	64.83亿	--
000736	中房地产	15.91	-8.25	-1.43	--	6.11	1.31	5.71	2.86亿	2.97亿	47.28亿	--
000819	岳阳兴长	16.63	-9.37	-1.72	0.06	2.35	3.21	9.86	1.03亿	2.58亿	42.97亿	353.82
000560	昆百大Ａ	9.06	-9.58	-0.96	--	5.92	3.84	9.78	2.29亿	4.16亿	37.68亿	182.74
000852	石化机械	11.95	-9.95	-1.32	-0.17	7.11	1.17	4.82	5.13亿	5.98亿	71.48亿	--
000516	国际医学	5.76	-10.00	-0.64	--	6.16	3.18	3.28	6.89亿	19.35亿	111.45亿	42.82
000582	北部湾港	18.62	-10.01	-2.07	--	0.82	0.08	--	3091.85万	2.02亿	37.69亿	42.22
000525	红 太 阳	16.91	-10.01	-1.88	--	2.35	3.94	9.05	2.05亿	5.07亿	85.73亿	15.54
000612	焦作万方	8.06	-10.04	-0.90	--	1.78	3.86	9.38	1.46亿	10.01亿	80.69亿	76.89
603086	N先达	25.40	43.99	7.76	--	--	--	23.98	15.45万	--	--	--
603113	N金能	19.25	43.98	5.88	--	--	--	24.01	55.05万	--	--	--
601008	连云港	8.21	10.05	0.75	--	8.68	0.90	13.00	6.91亿	10.15亿	83.35亿	430.71
603505	金石资源	9.55	10.02	0.87	--	0.08	3.30	--	47.37万	6000.00万	5.73亿	86.33
603229	奥翔药业	13.62	10.02	1.24	--	--	0.56	--	8.31万	--	--	--
600113	浙江东日	14.94	10.02	1.36	--	8.02	4.07	11.71	3.77亿	3.19亿	47.60亿	84.08
600874	创业环保	20.44	10.01	1.86	--	14.77	1.28	12.81	31.04亿	10.87亿	222.23亿	61.16
603179	新泉股份	49.90	10.01	4.54	--	13.22	1.78	11.93	2.51亿	3985.00万	19.89亿	35.87
603926	铁流股份	32.32	10.01	2.94	--	--	0.70	--	27.26万	--	--	--
603728	鸣志电器	19.57	10.01	1.78	--	--	1.56	--	42.36万	--	--	--
603603	博天环境	42.11	10.01	3.83	--	47.44	2.37	12.83	7.75亿	4001.00万	16.85亿	166.11
603985	恒润股份	56.86	10.00	5.17	--	--	114.67	2.63	1.43亿	--	--	--
603501	韦尔股份	16.28	10.00	1.48	--	--	4.06	--	64.14万	--	--	--
603133	碳元科技	31.47	10.00	2.86	--	20.46	1.39	12.48	3.28亿	5200.00万	16.36亿	117.03
603903	中持股份	60.32	9.99	5.48	--	50.28	1.47	15.35	7.32亿	2560.95万	15.45亿	709.87
603320	迪贝电气	27.85	9.99	2.53	--	0.23	2.47	--	157.46万	2500.00万	6.96亿	46.25
603787	新日股份	20.70	9.99	1.88	--	0.73	2.49	--	776.40万	5100.00万	10.56亿	68.83
603896	寿仙谷	18.28	9.99	1.66	--	--	0.80	--	12.06万	--	--	--
603663	三祥新材	30.84	9.99	2.80	--	7.60	0.66	10.13	7686.29万	3355.00万	10.35亿	102.45
600550	保变电气	9.93	9.97	0.90	--	10.22	1.24	10.85	13.51亿	13.73亿	136.34亿	163.62
600543	莫高股份	13.02	9.97	1.18	--	3.89	5.22	1.86	1.63亿	3.21亿	41.81亿	78.06
603616	韩建河山	31.71	9.31	2.70	-0.38	44.45	1.22	7.96	20.23亿	1.47亿	46.73亿	2523.51
603165	荣晟环保	62.13	8.58	4.91	-1.07	26.54	1.44	11.22	5.03亿	3168.00万	19.68亿	20.65
600970	中材国际	9.68	8.28	0.74	0.94	6.33	1.19	11.52	9.89亿	16.83亿	162.93亿	28.32
603977	国泰集团	28.13	7.82	2.04	0.18	15.97	1.11	9.66	2.39亿	5528.00万	15.55亿	208.56
603906	龙蟠科技	28.39	7.70	2.03	0.78	37.41	1.49	16.46	5.22亿	5200.00万	14.76亿	43.81
603960	克来机电	47.81	7.32	3.26	0.44	14.77	1.32	9.43	1.38亿	2000.00万	9.56亿	76.63
600072	中船科技	18.44	7.27	1.25	--	9.13	1.71	9.71	5.06亿	3.10亿	57.16亿	1060.10
600581	八一钢铁	9.66	7.21	0.65	0.31	12.86	0.88	11.77	9.10亿	7.66亿	74.04亿	6.79
603040	新坐标	82.96	6.81	5.29	0.07	4.73	1.05	11.99	5676.47万	1500.00万	12.44亿	82.16
603078	江化微	67.70	6.68	4.24	-0.22	21.48	1.38	9.74	2.11亿	1500.00万	10.15亿	87.09
603726	朗迪集团	42.21	6.35	2.52	1.30	11.68	1.31	11.21	1.12亿	2368.00万	10.00亿	30.12
603178	圣龙股份	23.51	6.14	1.36	0.73	18.73	1.39	9.71	2.13亿	5000.00万	11.76亿	46.82
603186	华正新材	40.20	5.99	2.27	0.05	13.89	1.77	7.65	1.76亿	3235.00万	13.00亿	31.84
600125	铁龙物流	8.45	5.62	0.45	0.36	2.85	1.40	6.88	3.06亿	13.06亿	110.32亿	31.27
600008	首创股份	6.79	5.60	0.36	0.44	7.53	0.78	7.62	24.01亿	48.21亿	327.32亿	78.00
603717	天域生态	34.95	5.40	1.79	0.29	16.72	1.30	11.16	2.43亿	4317.79万	15.09亿	64.76
603035	常熟汽饰	21.85	5.25	1.09	0.23	7.65	1.60	5.88	1.14亿	7000.00万	15.29亿	26.76
600760	中航黑豹	28.28	5.25	1.41	0.96	4.84	1.26	14.63	4.51亿	3.45亿	97.55亿	--
601000	唐山港	5.58	5.08	0.27	0.18	3.78	0.82	6.59	8.23亿	40.16亿	224.09亿	18.83
600516	方大炭素	9.92	4.97	0.47	-0.10	5.71	1.83	7.83	9.72亿	17.19亿	170.54亿	57.99
603232	格尔软件	61.02	4.90	2.85	-0.13	25.52	0.95	7.72	2.31亿	1525.00万	9.31亿	212.04
603069	海汽集团	13.83	4.61	0.61	0.36	6.01	1.38	6.43	6372.72万	7900.00万	10.93亿	68.63
603177	德创环保	20.44	4.34	0.85	0.34	12.11	1.50	9.55	1.23亿	5050.00万	10.32亿	--
603039	泛微网络	67.69	4.32	2.80	--	3.89	1.34	5.16	4272.01万	1667.00万	11.28亿	97.46
600340	华夏幸福	32.05	4.30	1.32	0.34	2.24	0.89	3.87	20.91亿	29.55亿	947.06亿	13.49
