id	name	now_prices	up_down_rates	up_downs	up_rates	turnover_rates	volume_ratios	amplitudes	turnovers	tradable_shares	market_values	pe_ratios
000955	欣龙控股	5.80	1.75	0.10	0.17	0.91	0.99	2.46	2825.49万	5.38亿	31.23亿	401.70
002155	湖南黄金	9.29	1.75	0.16	--	1.46	0.64	1.42	1.34亿	9.96亿	92.54亿	41.78
300090	盛运环保	9.34	1.74	0.16	--	1.83	1.13	2.40	1.49亿	8.77亿	81.87亿	442.73
002213	特 尔 佳	23.35	1.74	0.40	-0.09	0.85	0.92	6.28	3581.97万	1.80亿	42.01亿	--
000089	深圳机场	8.78	1.74	0.15	0.11	0.28	0.78	2.67	4993.44万	20.51亿	180.06亿	31.25
002016	世荣兆业	9.37	1.74	0.16	-0.11	2.55	0.86	7.82	1.55亿	6.46亿	60.54亿	195.05
600162	香江控股	3.53	1.73	0.06	0.28	2.01	1.05	4.90	1.25亿	17.74亿	62.63亿	28.21
300369	绿盟科技	24.14	1.73	0.41	-0.04	0.71	0.68	3.62	4289.90万	2.53亿	61.00亿	--
600104	上汽集团	28.02	1.71	0.47	-0.04	0.21	0.66	2.65	6.35亿	110.26亿	3089.36亿	9.91
600749	西藏旅游	16.15	1.70	0.27	-0.06	0.74	0.80	3.09	2251.84万	1.89亿	30.55亿	--
603928	兴业股份	21.61	1.69	0.36	-0.05	7.15	1.23	2.21	7743.55万	5040.00万	10.89亿	58.20
600017	日照港	4.22	1.69	0.07	0.48	1.90	1.41	4.34	2.45亿	30.76亿	129.79亿	30.23
300485	赛升药业	32.55	1.69	0.54	0.03	0.81	0.80	2.34	2190.36万	8448.00万	27.50亿	43.12
601101	昊华能源	6.64	1.69	0.11	0.45	0.60	1.04	3.52	4774.76万	12.00亿	79.68亿	6.41
603889	新澳股份	15.15	1.68	0.25	0.53	4.15	1.36	5.17	8865.86万	1.42亿	21.50亿	33.53
600004	白云机场	16.45	1.67	0.27	0.12	1.14	1.11	3.34	2.16亿	11.56亿	190.23亿	11.66
300284	苏交科  	19.65	1.66	0.32	-0.15	1.13	0.82	4.55	7329.36万	3.38亿	66.48亿	48.44
300075	数字政通	24.70	1.65	0.40	0.04	19.48	1.14	6.67	12.89亿	2.70亿	66.58亿	219.96
603421	鼎信通讯	31.49	1.65	0.51	-0.03	3.43	1.74	2.10	4694.06万	4340.00万	13.67亿	48.95
000069	华侨城Ａ	8.03	1.65	0.13	--	0.43	1.11	3.29	2.09亿	61.24亿	491.77亿	21.76
000166	申万宏源	5.57	1.64	0.09	-0.18	0.53	1.12	2.74	2.13亿	72.14亿	401.79亿	28.74
002807	江阴银行	16.11	1.64	0.26	-0.06	20.63	0.75	5.68	7.03亿	2.09亿	33.74亿	40.74
603288	海天味业	36.60	1.64	0.59	0.03	0.06	0.82	2.78	6212.78万	26.97亿	987.06亿	25.33
300261	雅本化学	8.71	1.63	0.14	0.23	0.51	0.76	3.15	2253.21万	5.15亿	44.81亿	67.62
601888	中国国旅	52.86	1.63	0.85	0.04	0.28	0.83	2.31	1.44亿	9.76亿	516.04亿	17.96
300635	达安股份	35.68	1.62	0.57	-0.06	12.17	1.15	4.70	9127.80万	2120.00万	7.56亿	66.22
600919	江苏银行	9.40	1.62	0.15	--	5.66	1.53	3.13	6.14亿	11.54亿	108.52亿	9.08
600741	华域汽车	18.82	1.62	0.30	-0.16	0.39	0.64	2.59	2.08亿	28.67亿	539.48亿	9.70
600029	南方航空	8.18	1.61	0.13	-0.12	0.79	1.02	2.61	4.51亿	70.23亿	574.45亿	12.95
002273	水晶光电	20.78	1.61	0.33	--	1.06	0.58	2.74	1.35亿	6.10亿	126.84亿	53.33
601000	唐山港	5.67	1.61	0.09	--	5.07	1.30	8.24	11.47亿	40.16亿	227.70亿	19.14
603368	柳州医药	54.25	1.61	0.86	--	1.71	0.97	3.56	5289.80万	5738.39万	31.13亿	23.06
603067	振华股份	22.74	1.61	0.36	0.09	3.75	1.21	3.75	4655.99万	5500.00万	12.51亿	35.66
600985	雷鸣科化	13.89	1.61	0.22	-0.07	0.86	0.31	4.75	3108.22万	2.63亿	36.51亿	77.29
600730	中国高科	8.85	1.61	0.14	--	1.72	0.99	5.40	9050.89万	5.87亿	51.92亿	--
601021	春秋航空	32.30	1.60	0.51	-0.09	1.29	0.91	3.93	8307.18万	2.00亿	64.60亿	21.32
002572	索菲亚  	38.00	1.60	0.60	0.03	0.65	0.92	2.94	1.42亿	5.78亿	219.75亿	113.59
000783	长江证券	8.88	1.60	0.14	0.11	0.44	0.76	4.12	1.87亿	47.42亿	421.12亿	28.40
000540	中天金融	6.35	1.60	0.10	--	0.51	1.13	3.84	1.25亿	39.46亿	250.59亿	7.93
600366	宁波韵升	16.54	1.60	0.26	--	1.10	1.19	3.07	9757.84万	5.35亿	88.53亿	28.68
002560	通达股份	8.91	1.60	0.14	--	1.65	0.98	2.28	4180.25万	2.84亿	25.34亿	203.35
601111	中国国航	9.55	1.60	0.15	--	0.39	0.90	3.19	3.17亿	85.22亿	813.86亿	23.65
300172	中电环保	10.20	1.59	0.16	-0.10	6.05	0.85	6.38	2.08亿	3.41亿	34.76亿	106.12
600798	宁波海运	5.74	1.59	0.09	0.35	2.78	1.13	4.96	1.64亿	10.31亿	59.17亿	63.27
002611	东方精工	14.05	1.59	0.22	-0.07	0.73	0.50	2.67	3022.80万	2.93亿	41.18亿	605.55
603323	吴江银行	19.94	1.58	0.31	-0.10	31.89	0.69	7.54	7.10亿	1.11亿	22.23亿	32.62
300174	元力股份	55.46	1.57	0.86	1.45	0.28	0.77	3.19	1148.23万	7328.96万	40.65亿	147.11
600548	深高速	8.42	1.57	0.13	0.48	0.25	0.79	3.98	3013.77万	14.33亿	120.68亿	13.17
300629	新劲刚  	52.51	1.57	0.81	0.02	30.82	1.10	7.21	2.62亿	1666.67万	8.75亿	298.25
000829	天音控股	9.73	1.57	0.15	0.10	0.64	0.94	2.82	5878.72万	9.50亿	92.45亿	372.67
002055	得润电子	20.30	1.55	0.31	0.05	0.95	1.10	2.10	7717.65万	4.03亿	81.75亿	71.49
300313	天山生物	13.10	1.55	0.20	0.31	1.53	0.60	4.11	3625.40万	1.82亿	23.85亿	--
600614	鹏起科技	11.17	1.55	0.17	0.18	1.73	0.80	4.00	2.25亿	11.80亿	131.76亿	61.05
002459	天业通联	15.78	1.54	0.24	-0.19	7.15	0.75	5.60	2.48亿	2.18亿	34.45亿	641.20
300053	欧比特  	12.51	1.54	0.19	-0.16	1.17	0.49	2.76	6555.93万	4.54亿	56.80亿	89.75
002565	顺灏股份	7.92	1.54	0.12	0.13	1.19	1.15	4.49	6400.34万	6.84亿	54.20亿	69.94
300402	宝色股份	17.95	1.53	0.27	0.28	4.15	0.95	3.45	4855.73万	6610.00万	11.86亿	--
001979	招商蛇口	18.65	1.52	0.28	--	1.41	1.08	3.05	4.97亿	18.99亿	354.24亿	17.37
300072	三聚环保	38.84	1.52	0.58	-0.03	0.84	1.15	2.54	4.39亿	13.61亿	528.65亿	39.88
002457	青龙管业	20.16	1.51	0.30	0.05	31.56	1.11	7.80	16.17亿	2.54亿	51.18亿	--
600210	紫江企业	5.38	1.51	0.08	0.19	1.21	0.98	3.02	9294.82万	14.37亿	77.30亿	4.51
603656	泰禾光电	54.49	1.51	0.81	0.29	4.83	0.99	2.59	4948.76万	1899.00万	10.35亿	83.47
000883	湖北能源	4.72	1.50	0.07	--	0.22	0.85	2.80	5413.85万	53.46亿	252.32亿	17.40
000582	北部湾港	18.90	1.50	0.28	--	13.36	1.46	12.46	5.01亿	2.02亿	38.26亿	42.85
600267	海正药业	11.50	1.50	0.17	0.09	0.46	0.93	2.91	5140.22万	9.66亿	111.04亿	406.31
600775	南京熊猫	11.57	1.49	0.17	-0.09	0.56	0.72	3.60	4386.09万	6.72亿	77.73亿	246.26
300596	利安隆  	37.45	1.49	0.55	0.11	3.99	1.11	2.79	4458.17万	3000.00万	11.23亿	36.85
002039	黔源电力	14.34	1.49	0.21	--	0.47	0.73	1.56	2046.05万	3.05亿	43.79亿	--
300156	神雾环保	32.81	1.49	0.48	--	1.00	0.81	2.38	2.34亿	7.20亿	236.26亿	81.57
000504	南华生物	16.47	1.48	0.24	--	1.48	2.83	7.09	7755.95万	3.11亿	51.17亿	--
600486	扬农化工	34.30	1.48	0.50	-0.03	0.36	0.86	2.46	3819.25万	3.10亿	106.30亿	20.45
300481	濮阳惠成	30.94	1.48	0.45	0.13	21.45	1.34	5.58	4.76亿	7294.00万	22.57亿	90.35
300589	江龙船艇	35.90	1.47	0.52	--	8.01	1.30	3.48	6199.24万	2167.00万	7.78亿	252.79
002811	亚泰国际	40.04	1.47	0.58	0.03	9.77	1.37	4.21	1.75亿	4500.00万	18.02亿	108.18
600626	申达股份	9.67	1.47	0.14	-0.10	0.78	1.10	2.94	5371.58万	7.10亿	68.68亿	44.76
300183	东软载波	22.12	1.47	0.32	0.05	2.03	2.23	1.93	1.15亿	2.58亿	57.09亿	52.59
601288	农业银行	3.46	1.47	0.05	--	0.10	1.53	2.35	9.83亿	2940.55亿	10174.31亿	5.04
600317	营口港	3.47	1.46	0.05	0.29	0.32	1.34	4.97	7054.45万	64.73亿	224.61亿	33.60
000043	中航地产	9.05	1.46	0.13	-0.11	0.72	0.58	2.69	4301.89万	6.67亿	60.34亿	--
002522	浙江众成	17.45	1.45	0.25	--	0.66	0.60	2.56	7244.55万	6.29亿	109.84亿	206.78
600428	中远海特	6.28	1.45	0.09	--	1.45	1.18	4.36	1.53亿	16.90亿	106.16亿	304.80
601212	白银有色	9.11	1.45	0.13	0.11	8.48	1.08	5.46	5.36亿	6.98亿	63.59亿	675.21
600298	安琪酵母	23.21	1.44	0.33	0.04	1.17	0.79	3.28	2.20亿	8.11亿	188.17亿	22.45
000605	渤海股份	32.45	1.44	0.46	0.06	30.78	1.13	9.03	12.32亿	1.23亿	39.99亿	275.92
300459	金科娱乐	11.29	1.44	0.16	--	2.80	1.28	3.95	1.26亿	3.97亿	44.81亿	42.13
600198	大唐电信	14.89	1.43	0.21	--	1.54	0.72	6.00	1.93亿	8.39亿	124.99亿	--
002679	福建金森	22.02	1.43	0.31	0.05	1.87	1.00	3.27	5738.08万	1.39亿	30.54亿	--
300600	瑞特股份	59.21	1.42	0.83	--	3.43	0.77	2.36	5026.93万	2500.00万	14.80亿	50.88
002071	长城影视	10.00	1.42	0.14	0.10	1.37	1.26	4.26	4287.99万	3.21亿	32.12亿	106.53
000780	*ST平能 	4.30	1.42	0.06	--	0.61	0.91	3.30	2646.49万	10.14亿	43.62亿	--
002034	美 欣 达	51.00	1.41	0.71	0.22	0.40	0.62	3.32	1235.07万	6093.72万	31.08亿	436.42
600516	方大炭素	10.06	1.41	0.14	--	4.43	1.25	2.62	7.59亿	17.19亿	172.95亿	58.81
600113	浙江东日	15.15	1.41	0.21	0.13	8.44	2.74	5.89	4.04亿	3.19亿	48.27亿	85.27
002230	科大讯飞	28.30	1.40	0.39	0.21	1.52	0.68	2.29	5.01亿	11.72亿	331.70亿	126.85
000710	*ST天仪 	63.88	1.40	0.88	-0.03	1.74	0.72	4.89	1.70亿	1.51亿	96.59亿	--
002636	金安国纪	17.45	1.40	0.24	--	2.51	0.90	2.15	1.07亿	2.46亿	43.00亿	20.85
002719	麦趣尔  	31.38	1.39	0.43	0.16	1.05	0.77	3.07	2699.89万	8204.35万	25.75亿	281.95
002463	沪电股份	4.38	1.39	0.06	--	0.93	0.86	3.24	6726.04万	16.73亿	73.30亿	37.18
600187	国中水务	5.13	1.38	0.07	--	1.94	0.73	4.35	1.44亿	14.56亿	74.67亿	--
601988	中国银行	3.67	1.38	0.05	-0.27	0.12	1.73	2.49	9.40亿	2107.66亿	7735.09亿	5.79
300432	富临精工	23.51	1.38	0.32	--	1.12	0.60	3.02	3782.07万	1.45亿	34.02亿	35.49
600766	园城黄金	11.76	1.38	0.16	--	0.55	0.67	2.59	1450.02万	2.24亿	26.33亿	505.20
002092	中泰化学	11.77	1.38	0.16	--	1.73	1.00	2.15	1.99亿	9.84亿	115.87亿	9.05
002736	国信证券	13.24	1.38	0.18	-0.08	0.46	1.04	3.06	1.32亿	21.95亿	290.63亿	26.07
000531	穗恒运Ａ	9.58	1.38	0.13	--	0.47	0.91	4.02	3116.61万	6.85亿	65.63亿	18.91
002690	美亚光电	20.64	1.38	0.28	0.05	1.98	1.50	2.75	1.33亿	3.27亿	67.48亿	84.85
002483	润邦股份	10.37	1.37	0.14	--	1.00	0.97	4.59	3732.11万	3.59亿	37.25亿	52.12
300105	龙源技术	6.67	1.37	0.09	-0.15	0.84	0.83	4.25	2847.03万	5.13亿	34.23亿	--
601117	中国化学	6.68	1.37	0.09	0.45	1.24	0.96	2.88	4.08亿	49.33亿	329.52亿	26.55
601880	大连港	2.97	1.36	0.04	--	1.06	1.53	5.46	2.43亿	77.36亿	229.75亿	61.27
002755	东方新星	32.67	1.36	0.44	--	4.75	0.84	3.35	5481.55万	3514.00万	11.48亿	--
600408	安泰集团	3.72	1.36	0.05	-0.80	2.55	1.05	6.00	9745.78万	10.07亿	37.45亿	--
000005	世纪星源	5.22	1.36	0.07	0.19	0.87	1.32	4.47	4261.48万	9.51亿	49.65亿	--
000151	中成股份	19.43	1.36	0.26	-0.05	10.66	2.07	4.33	5.56亿	2.67亿	51.79亿	64.89
300428	四通新材	30.14	1.34	0.40	-0.03	18.69	0.72	6.29	3.51亿	6240.00万	18.81亿	100.59
600909	华安证券	10.56	1.34	0.14	0.38	6.93	1.25	3.55	5.84亿	8.00亿	84.48亿	57.86
002773	康弘药业	43.80	1.34	0.58	0.11	0.78	0.87	2.78	2296.32万	6840.00万	29.96亿	48.75
300407	凯发电气	17.41	1.34	0.23	-0.12	6.89	0.66	4.66	1.62亿	1.35亿	23.49亿	--
300015	爱尔眼科	32.56	1.34	0.43	--	0.55	1.49	2.43	1.40亿	7.90亿	257.38亿	52.93
300405	科隆精化	32.60	1.34	0.43	0.15	2.94	0.93	3.33	3181.17万	3355.62万	10.94亿	300.11
600201	生物股份	32.60	1.34	0.43	0.34	0.33	0.40	2.61	6056.41万	5.69亿	185.48亿	18.79
600971	恒源煤电	6.85	1.33	0.09	--	1.31	0.86	2.37	8897.45万	10.00亿	68.50亿	5.95
600170	上海建工	4.57	1.33	0.06	0.22	0.39	0.91	1.33	1.22亿	69.06亿	315.62亿	17.10
002347	泰尔股份	7.64	1.33	0.10	0.53	2.27	0.74	3.18	5621.10万	3.28亿	25.03亿	357.04
603616	韩建河山	32.13	1.32	0.42	0.34	47.21	1.12	11.38	22.55亿	1.47亿	47.35亿	2556.94
002545	东方铁塔	9.98	1.32	0.13	-0.10	0.73	0.72	2.23	2020.11万	2.81亿	28.01亿	154.50
600346	恒力股份	6.92	1.32	0.09	--	0.81	0.82	4.83	3803.10万	6.68亿	46.21亿	17.05
002349	精华制药	9.26	1.31	0.12	-0.11	0.70	0.80	2.41	3846.94万	5.96亿	55.21亿	60.90
600345	长江通信	19.32	1.31	0.25	0.05	1.30	1.09	3.36	4973.70万	1.98亿	38.25亿	14.74
300271	华宇软件	17.02	1.31	0.22	-0.18	1.37	1.32	2.86	1.12亿	4.85亿	82.62亿	74.48
002482	广田集团	8.53	1.31	0.11	0.12	0.55	0.94	2.97	6087.51万	13.10亿	111.74亿	58.48
600449	宁夏建材	10.87	1.30	0.14	0.18	2.38	0.95	3.73	1.23亿	4.78亿	51.98亿	--
300157	恒泰艾普	11.65	1.30	0.15	0.09	27.16	1.05	10.09	18.09亿	5.75亿	67.05亿	--
300068	南都电源	17.20	1.30	0.22	-0.06	0.84	0.76	4.36	8470.15万	5.90亿	101.41亿	51.35
600080	金花股份	9.40	1.29	0.12	-0.11	1.43	1.99	4.53	4049.78万	3.05亿	28.70亿	121.22
600998	九州通	18.89	1.29	0.24	0.11	0.12	0.67	1.98	3739.25万	16.31亿	308.12亿	41.86
300626	华瑞股份	30.76	1.28	0.39	--	5.62	0.84	3.26	4276.66万	2500.00万	7.69亿	170.99
002573	清新环境	19.73	1.28	0.25	--	2.65	0.78	5.34	5.59亿	10.72亿	211.42亿	55.65
000590	启迪古汉	15.80	1.28	0.20	0.83	0.49	0.66	2.95	1705.02万	2.23亿	35.27亿	82.39
600759	洲际油气	6.32	1.28	0.08	--	2.65	1.59	4.33	2.66亿	15.81亿	99.91亿	282.99
300031	宝通科技	18.99	1.28	0.24	1.06	0.80	0.94	1.76	3421.32万	2.27亿	43.17亿	51.60
603199	九华旅游	37.23	1.28	0.47	0.13	1.32	1.86	3.67	3571.74万	7294.43万	27.16亿	27.68
300463	迈克生物	26.15	1.28	0.33	-0.04	2.08	0.93	4.18	1.61亿	3.03亿	79.19亿	45.27
603178	圣龙股份	23.81	1.28	0.30	0.34	22.13	1.59	5.15	2.61亿	5000.00万	11.90亿	47.42
300362	天翔环境	17.47	1.27	0.22	0.17	2.06	1.07	4.17	6742.42万	1.88亿	32.84亿	503.49
300562	乐心医疗	37.38	1.27	0.47	0.21	23.72	1.21	7.40	4.19亿	4735.97万	17.70亿	179.49
002511	中顺洁柔	17.52	1.27	0.22	--	0.23	0.69	2.54	1921.75万	4.84亿	84.73亿	29.40
601238	广汽集团	26.30	1.27	0.33	-0.30	0.10	0.55	2.23	1.10亿	42.53亿	1118.48亿	11.11
002635	安洁科技	48.00	1.27	0.60	0.04	1.45	0.59	3.17	1.46亿	2.12亿	101.55亿	51.99
000667	美好置业	3.20	1.27	0.04	0.31	0.91	1.54	4.75	7345.04万	25.40亿	81.28亿	24.41
300159	新研股份	15.27	1.26	0.19	-0.07	1.58	1.68	3.91	1.90亿	7.87亿	120.13亿	8461.13
600281	太化股份	6.43	1.26	0.08	0.63	0.57	0.76	2.83	1867.94万	5.14亿	33.08亿	--
002858	力盛赛车	63.67	1.26	0.79	0.02	25.39	0.71	4.60	2.55亿	1580.00万	10.06亿	--
600323	瀚蓝环境	13.79	1.25	0.17	-0.15	0.71	0.82	2.35	6078.49万	6.29亿	86.70亿	20.05
002855	捷荣技术	20.30	1.25	0.25	0.05	11.06	1.11	4.19	1.33亿	6000.00万	12.18亿	74.78
000728	国元证券	17.90	1.24	0.22	--	1.48	0.92	5.37	5.24亿	19.64亿	351.57亿	36.34
000786	北新建材	13.87	1.24	0.17	-0.07	3.11	0.91	3.36	5.93亿	13.78亿	191.08亿	41.44
300637	扬帆新材	28.55	1.24	0.35	0.04	15.35	1.01	4.25	1.30亿	3000.00万	8.56亿	81.08
300620	光库科技	37.59	1.24	0.46	0.03	6.33	0.93	2.94	5229.23万	2200.00万	8.27亿	86.20
603318	派思股份	12.28	1.24	0.15	-0.16	1.63	0.84	3.71	2107.38万	1.06亿	13.04亿	463.31
000963	华东医药	92.96	1.23	1.13	-0.04	0.40	0.84	2.92	1.60亿	4.34亿	403.50亿	20.76
000529	广弘控股	9.87	1.23	0.12	0.41	0.38	1.14	4.10	2137.37万	5.67亿	55.98亿	62.32
300538	同益股份	53.60	1.23	0.65	--	3.54	1.09	3.13	2627.66万	1400.00万	7.50亿	136.50
603033	三维股份	38.11	1.22	0.46	0.13	1.96	0.81	2.58	1677.19万	2270.00万	8.65亿	117.58
000019	深深宝Ａ	12.52	1.21	0.15	--	2.07	1.33	3.31	9785.59万	3.78亿	47.34亿	--
600853	龙建股份	5.85	1.21	0.07	0.52	1.20	0.89	2.77	3728.71万	5.37亿	31.40亿	--
600967	内蒙一机	13.39	1.21	0.16	0.75	1.22	0.51	2.57	1.35亿	8.23亿	110.18亿	81.31
600028	中国石化	5.87	1.21	0.07	0.17	0.11	0.89	1.90	5.98亿	955.58亿	5609.24亿	10.68
002446	盛路通信	18.57	1.20	0.22	-0.05	0.87	1.02	2.40	2975.98万	1.85亿	34.26亿	35.91
601566	九牧王	17.78	1.20	0.21	0.34	0.78	1.17	2.28	7964.58万	5.75亿	102.17亿	16.05
002793	东音股份	55.25	1.19	0.65	0.02	3.92	0.73	3.37	7077.21万	3254.19万	17.98亿	56.01
600319	亚星化学	10.27	1.18	0.12	--	1.68	0.71	4.24	5352.84万	3.16亿	32.41亿	3908.50
300125	易世达  	25.70	1.18	0.30	-0.19	0.38	0.46	2.13	858.91万	8993.61万	23.11亿	--
002103	广博股份	17.19	1.18	0.20	--	0.52	0.63	5.65	2318.79万	2.63亿	45.13亿	80.81
002716	金贵银业	15.53	1.17	0.18	0.06	2.87	0.84	1.89	1.36亿	3.06亿	47.57亿	45.84
600658	XD电子城	12.95	1.17	0.15	0.31	0.19	0.60	2.34	1410.82万	5.80亿	75.12亿	131.77
